play_str,game_str,play_id,play_per_game,base_state,exit_velo,hard_hit,arm_strength_95,arm_bucket,player_name,field_x,field_y,throw_timestamp
y1_d096_XAX_QEA_10,y1_d096_XAX_QEA,10,10,001,90.24814641863439,hard,NA,NA,NA,NA,NA,NA
y1_d096_XAX_QEA_16,y1_d096_XAX_QEA,16,16,110,89.70329371796798,hard,82.19262361021809,70-85,QEA-0182,11.0577,21.5943,518858
y1_d096_XAX_QEA_214,y1_d096_XAX_QEA,214,214,000,92.56185078521071,hard,84.62114913395925,70-85,XAX-2387,-1.6146,50.1588,7365008
y1_d096_XAX_QEA_251,y1_d096_XAX_QEA,251,251,000,93.42748642516234,hard,84.62114913395925,70-85,XAX-2387,1.9527,57.345,8552908
y2_d001_BEJ_RZQ_7,y2_d001_BEJ_RZQ,7,7,000,90.99516869019381,hard,71.40969143503018,70-85,RZQ-0274,-15.6867,31.4688,141739
y2_d001_BEJ_RZQ_7,y2_d001_BEJ_RZQ,7,7,100,90.99516869019381,hard,71.40969143503018,70-85,RZQ-0274,-15.6867,31.4688,141739
y2_d002_BEJ_RZQ_68,y2_d002_BEJ_RZQ,68,68,000,79.66770146561228,soft,81.23703123917251,70-85,BEJ-1989,-15.015,38.0184,2379576
y2_d002_BEJ_RZQ_145,y2_d002_BEJ_RZQ,145,145,010,88.416532389031,hard,81.23703123917251,70-85,BEJ-1989,1.5009,44.9949,5034926
y2_d002_BEJ_RZQ_159,y2_d002_BEJ_RZQ,159,159,110,76.2971872046277,soft,81.23703123917251,70-85,BEJ-1989,5.2761,29.3784,5706826
y2_d002_BEJ_RZQ_184,y2_d002_BEJ_RZQ,184,184,000,93.01290403764872,hard,82.63296161931198,70-85,RZQ-0275,-9.3003,46.7391,6623526
y2_d002_BEJ_RZQ_202,y2_d002_BEJ_RZQ,202,202,010,87.0692277826154,hard,81.23703123917251,70-85,BEJ-1989,-10.8984,42.3525,7210426
y2_d002_BEJ_RZQ_214,y2_d002_BEJ_RZQ,214,214,000,95.89496958211777,hard,82.63296161931198,70-85,RZQ-0275,7.14,74.5359,7633276
y2_d002_BEJ_RZQ_231,y2_d002_BEJ_RZQ,231,231,110,91.4113218367825,hard,82.63296161931198,70-85,RZQ-0275,-0.0522,55.2249,8272526
y2_d002_BEJ_RZQ_265,y2_d002_BEJ_RZQ,265,265,000,90.71271798172316,hard,81.23703123917251,70-85,BEJ-1989,6.4449,62.046,9545276
y2_d011_BVD_RZQ_24,y2_d011_BVD_RZQ,24,24,000,91.47693316121678,hard,80.47406510478875,70-85,BVD-1474,-1.1235,61.1454,701285
y2_d011_BVD_RZQ_131,y2_d011_BVD_RZQ,131,131,000,83.29993292255932,soft,48.95695057036934,<70,RZQ-0231,5.5143,72.6948,4654185
y2_d011_BVD_RZQ_147,y2_d011_BVD_RZQ,147,147,000,90.49515049297189,hard,80.47406510478875,70-85,BVD-1474,-0.2871,57.6432,5245085
y2_d011_BVD_RZQ_264,y2_d011_BVD_RZQ,264,264,000,86.61791139342678,hard,48.95695057036934,<70,RZQ-0231,2.2884,64.4235,9429735
y2_d012_BVD_RZQ_74,y2_d012_BVD_RZQ,74,74,000,83.53135088698484,soft,60.12799493741272,<70,BVD-1722,2.6262,52.0479,2163577
y2_d012_BVD_RZQ_100,y2_d012_BVD_RZQ,100,100,000,84.32897033928658,soft,66.21749352565301,<70,RZQ-0310,6.2085,69.8271,2909177
y2_d012_BVD_RZQ_155,y2_d012_BVD_RZQ,155,155,000,90.09703339439015,hard,60.12799493741272,<70,BVD-1722,18.5946,62.1969,4688527
y2_d012_BVD_RZQ_226,y2_d012_BVD_RZQ,226,226,000,89.76756916270918,hard,60.12799493741272,<70,BVD-1722,4.9509,57.2052,7043627
y2_d012_BVD_RZQ_289,y2_d012_BVD_RZQ,289,289,100,90.78688058741132,hard,66.21749352565301,<70,RZQ-0310,-13.8204,48.7617,9467227
y2_d012_BVD_RZQ_298,y2_d012_BVD_RZQ,298,298,100,95.4380861192737,hard,66.21749352565301,<70,RZQ-0310,-6.4752,52.5729,9726377
y2_d013_BVD_RZQ_47,y2_d013_BVD_RZQ,47,47,000,90.11345632809731,hard,67.37350907911653,<70,BVD-1474,-2.3118,73.9872,1600992
y2_d013_BVD_RZQ_80,y2_d013_BVD_RZQ,80,80,010,80.14789249450261,soft,71.47535178630626,70-85,RZQ-0231,-7.4358,51.7845,2869316
y2_d013_BVD_RZQ_116,y2_d013_BVD_RZQ,116,116,000,81.52945759273827,soft,71.47535178630626,70-85,RZQ-0231,-5.2089,62.3559,3836766
y2_d021_DMS_RZQ_48,y2_d021_DMS_RZQ,48,48,000,88.23845403220433,hard,64.6425435703764,<70,RZQ-0275,-2.5581,58.566,1285426
y2_d021_DMS_RZQ_83,y2_d021_DMS_RZQ,83,83,000,85.3499261130689,soft,64.6425435703764,<70,RZQ-0275,-2.5779,56.6337,2382226
y2_d021_DMS_RZQ_121,y2_d021_DMS_RZQ,121,121,000,90.37588056551289,hard,62.230329710450626,<70,DMS-1575,-0.1347,55.6896,3528293
y2_d021_DMS_RZQ_155,y2_d021_DMS_RZQ,155,155,000,88.51902101802452,hard,62.230329710450626,<70,DMS-1575,-6.6423,69.648,4518943
y2_d022_DMS_RZQ_8,y2_d022_DMS_RZQ,8,8,000,87.09529017977681,hard,72.72560279882896,70-85,RZQ-0310,2.409,59.277,308364
y2_d022_DMS_RZQ_51,y2_d022_DMS_RZQ,51,51,010,89.29067180477746,hard,72.72560279882896,70-85,RZQ-0310,0.1407,44.343,3171929
y2_d022_DMS_RZQ_173,y2_d022_DMS_RZQ,173,173,000,95.5941236180562,hard,72.72560279882896,70-85,RZQ-0310,13.4019,62.0772,7620037
y2_d022_DMS_RZQ_184,y2_d022_DMS_RZQ,184,184,000,91.92467380695405,hard,44.58070516884202,<70,DMS-1575,5.7615,61.3596,8061874
y2_d022_DMS_RZQ_220,y2_d022_DMS_RZQ,220,220,001,80.56751424777099,soft,72.72560279882896,70-85,RZQ-0310,0.6192,60.0519,9299937
y2_d023_DMS_RZQ_220,y2_d023_DMS_RZQ,220,83,000,87.1572269586976,hard,78.17087612859945,70-85,RZQ-0310,NA,NA,NA
y2_d023_DMS_RZQ_24,y2_d023_DMS_RZQ,24,151,000,86.95043264047682,hard,78.17087612859945,70-85,RZQ-0310,NA,NA,NA
y2_d023_DMS_RZQ_68,y2_d023_DMS_RZQ,68,195,000,88.20258542895994,hard,69.03637415250257,<70,DMS-1575,NA,NA,NA
y2_d023_DMS_RZQ_81,y2_d023_DMS_RZQ,81,208,110,93.87247564592042,hard,69.03637415250257,<70,DMS-1575,NA,NA,NA
y1_d009_DYE_RZQ_300,y1_d009_DYE_RZQ,300,300,000,91.25826949588065,hard,47.486996027065324,<70,DYE-0155,NA,NA,NA
y1_d011_DYE_RZQ_243,y1_d011_DYE_RZQ,243,243,000,79.32632218929712,soft,85.59573313346878,85-100,RZQ-0236,-22.5921,6.2406,7956573
y1_d011_DYE_RZQ_276,y1_d011_DYE_RZQ,276,276,000,81.83647490896698,soft,71.5606460168954,70-85,DYE-0095,-27.6225,23.5806,9279023
y1_d090_DYE_RZQ_142,y1_d090_DYE_RZQ,142,142,110,84.67553222641776,soft,71.34569785632912,70-85,DYE-0095,-36.5484,33.9549,4462367
y1_d090_DYE_RZQ_217,y1_d090_DYE_RZQ,217,217,000,92.06703283495611,hard,71.34569785632912,70-85,DYE-0095,3.1947,66.7992,7202902
y1_d090_DYE_RZQ_282,y1_d090_DYE_RZQ,282,282,000,92.14206536675303,hard,55.25994662935804,<70,RZQ-0274,3.9684,64.0623,9202002
y1_d090_DYE_RZQ_290,y1_d090_DYE_RZQ,290,290,100,94.19399262799995,hard,55.25994662935804,<70,RZQ-0274,-13.8648,35.2383,9381052
y1_d091_DYE_RZQ_12,y1_d091_DYE_RZQ,12,12,100,87.89439168153,hard,80.34590915608287,70-85,RZQ-0274,-19.4541,28.6359,246849
y1_d091_DYE_RZQ_19,y1_d091_DYE_RZQ,19,19,100,77.86410947324697,soft,80.34590915608287,70-85,RZQ-0274,-31.8195,47.5191,451549
y1_d091_DYE_RZQ_51,y1_d091_DYE_RZQ,51,51,000,85.02092660160719,soft,80.34590915608287,70-85,RZQ-0274,-6.4314,66.8043,1616499
y1_d091_DYE_RZQ_114,y1_d091_DYE_RZQ,114,114,010,92.16750692360986,hard,73.3226486523416,70-85,DYE-0408,-2.3112,33.4101,3588049
y1_d091_DYE_RZQ_324,y1_d091_DYE_RZQ,324,324,100,93.3762582197071,hard,73.3226486523416,70-85,DYE-0408,-13.8801,-17.8641,11161001
y1_d092_DYE_RZQ_21,y1_d092_DYE_RZQ,21,21,010,83.719019351419945,soft,86.15290520306723,85-100,DYE-0408,-7.0347,17.5371,774609
y1_d092_DYE_RZQ_74,y1_d092_DYE_RZQ,74,74,000,89.80266592441896,hard,75.09441778166911,70-85,RZQ-0244,9.1836,71.4105,2471359
y1_d092_DYE_RZQ_82,y1_d092_DYE_RZQ,82,82,000,85.42700755469944,soft,75.09441778166911,70-85,RZQ-0244,6.4284,56.3535,2873009
y1_d093_DYE_RZQ_110,y1_d093_DYE_RZQ,110,110,000,92.06515403451887,hard,61.83853128353733,<70,DYE-0408,-2.9709,70.8237,3675256
y1_d093_DYE_RZQ_160,y1_d093_DYE_RZQ,160,160,000,87.35487450014278,hard,80.24217876970283,70-85,RZQ-0274,4.5273,42.81,5395306
y1_d093_DYE_RZQ_204,y1_d093_DYE_RZQ,204,204,100,87.84373001324144,hard,80.24217876970283,70-85,RZQ-0274,8.109,40.0959,6929906
y2_d005_DYE_RZQ_50,y2_d005_DYE_RZQ,50,50,000,92.46904026238536,hard,67.00464305759353,<70,DYE-0089,13.1391,61.6698,1349004
y2_d006_DYE_RZQ_19,y2_d006_DYE_RZQ,19,19,000,89.64769733764322,hard,92.07446379567644,85-100,DYE-0089,-25.2138,59.9754,460209
y2_d006_DYE_RZQ_168,y2_d006_DYE_RZQ,168,168,100,86.55382562680077,hard,65.85804928318375,<70,RZQ-0275,-5.9862,69.7176,5311511
y2_d006_DYE_RZQ_300,y2_d006_DYE_RZQ,300,300,000,73.45373936358473,soft,92.07446379567644,85-100,DYE-0089,-24.7173,35.1273,9752062
y2_d007_DYE_RZQ_80,y2_d007_DYE_RZQ,80,80,000,87.44666063098111,hard,75.74761560071205,70-85,RZQ-0275,-7.3236,47.2521,2302657
y2_d007_DYE_RZQ_151,y2_d007_DYE_RZQ,151,151,000,90.57049372045566,hard,82.78938060106533,70-85,DYE-0089,1.3653,67.4757,5010085
y2_d048_DYE_RZQ_152,y2_d048_DYE_RZQ,152,152,000,88.6360688788343,hard,89.28073690883954,85-100,DYE-0089,0.4671,62.2146,5300497
y2_d048_DYE_RZQ_157,y2_d048_DYE_RZQ,157,157,100,75.2330617266543,soft,89.28073690883954,85-100,DYE-0089,-30.2967,35.1054,5442597
y2_d048_DYE_RZQ_159,y2_d048_DYE_RZQ,159,159,100,88.19558979905453,hard,89.28073690883954,85-100,DYE-0089,-21.5184,43.0569,5524747
y2_d048_DYE_RZQ_256,y2_d048_DYE_RZQ,256,256,000,80.92345711322685,soft,60.14454717601306,<70,RZQ-0143,0.2448,54.9471,9176397
y2_d049_DYE_RZQ_90,y2_d049_DYE_RZQ,90,90,000,92.88470041074173,hard,65.4109360229514,<70,DYE-0089,NA,NA,NA
y2_d049_DYE_RZQ_162,y2_d049_DYE_RZQ,162,162,100,90.66034364083144,hard,65.4109360229514,<70,DYE-0089,NA,NA,NA
y2_d049_DYE_RZQ_277,y2_d049_DYE_RZQ,277,277,100,90.82396130269349,hard,54.03315212089801,<70,RZQ-0205,NA,NA,NA
y2_d049_DYE_RZQ_299,y2_d049_DYE_RZQ,299,299,000,91.74568462231507,hard,82.76199730820588,70-85,RZQ-0347,NA,NA,NA
y2_d050_DYE_RZQ_53,y2_d050_DYE_RZQ,53,53,100,91.23510378763667,hard,95.50945148656955,85-100,DYE-0089,-16.9473,25.2075,1718108
y2_d050_DYE_RZQ_62,y2_d050_DYE_RZQ,62,62,100,87.33563052007509,hard,85.37190550568417,85-100,RZQ-0143,-24.951,36.132,2124358
y2_d050_DYE_RZQ_132,y2_d050_DYE_RZQ,132,132,000,90.70633286262313,hard,85.37190550568417,85-100,RZQ-0143,2.1756,56.7048,4542808
y2_d050_DYE_RZQ_175,y2_d050_DYE_RZQ,175,175,000,92.7855772898334,hard,85.37190550568417,85-100,RZQ-0143,3.9582,75.1137,6023008
y2_d050_DYE_RZQ_235,y2_d050_DYE_RZQ,235,235,100,93.11507858184424,hard,95.50945148656955,85-100,DYE-0089,-42.2319,51.3186,8109808
y2_d050_DYE_RZQ_283,y2_d050_DYE_RZQ,283,283,110,77.81729566638623,soft,95.50945148656955,85-100,DYE-0089,-27.2091,0.6471,9756558
y2_d050_DYE_RZQ_307,y2_d050_DYE_RZQ,307,307,010,75.27227652013856,soft,85.37190550568417,85-100,RZQ-0143,-7.6377,44.3967,10603758
y2_d051_DYE_RZQ_23,y2_d051_DYE_RZQ,23,23,000,84.61671526420682,soft,58.48360859335032,<70,DYE-0241,-2.2107,62.3394,707129
y2_d051_DYE_RZQ_44,y2_d051_DYE_RZQ,44,44,000,91.52165068512586,hard,77.633278705476,70-85,RZQ-0205,2.6511,45.663,1281759
y2_d051_DYE_RZQ_96,y2_d051_DYE_RZQ,96,96,000,79.47965526490671,soft,77.633278705476,70-85,RZQ-0205,5.8536,50.2854,2782336
y2_d051_DYE_RZQ_105,y2_d051_DYE_RZQ,105,105,110,92.3437884172395,hard,77.633278705476,70-85,RZQ-0205,-2.6022,24.843,3066005
y2_d051_DYE_RZQ_254,y2_d051_DYE_RZQ,254,254,000,83.23714463897106,soft,77.633278705476,70-85,RZQ-0205,4.6647,73.3278,7670169
y2_d051_DYE_RZQ_296,y2_d051_DYE_RZQ,296,296,000,93.818708289452,hard,58.48360859335032,<70,DYE-0241,-5.4054,56.1138,9185960
y2_d087_DYE_RZQ_137,y2_d087_DYE_RZQ,137,137,100,85.6057129380938,soft,34.61259192511432,<70,RZQ-0275,0.2256,69.1608,4024252
y2_d087_DYE_RZQ_161,y2_d087_DYE_RZQ,161,161,000,82.39485370500759,soft,75.94117331747209,70-85,DYE-0089,3.6504,65.8908,4653852
y2_d087_DYE_RZQ_164,y2_d087_DYE_RZQ,164,164,100,90.16789386816546,hard,75.94117331747209,70-85,DYE-0089,-29.3244,22.983,4726452
y2_d088_DYE_RZQ_143,y2_d088_DYE_RZQ,143,143,100,80.88569351287852,soft,60.66861332562685,<70,DYE-0089,6.3201,50.6997,4352513
y2_d089_DYE_RZQ_32,y2_d089_DYE_RZQ,32,32,100,92.13138970264491,hard,77.82979570962989,70-85,DYE-0089,-48.7026,24.9159,836705
y2_d089_DYE_RZQ_171,y2_d089_DYE_RZQ,171,171,000,94.62962484466638,hard,77.82979570962989,70-85,DYE-0089,4.7271,59.5014,6472583
y2_d089_DYE_RZQ_194,y2_d089_DYE_RZQ,194,194,110,87.44898634231491,hard,72.79593897426219,70-85,RZQ-0409,-8.2728,27.7722,7259883
y2_d017_GIS_RZQ_119,y2_d017_GIS_RZQ,119,119,010,69.28980697137108,soft,89.42553744559027,85-100,GIS-1420,-11.1765,12.6123,4170098
y2_d017_GIS_RZQ_122,y2_d017_GIS_RZQ,122,122,110,67.84420787735134,soft,89.42553744559027,85-100,GIS-1420,-45.2748,33.2628,4274648
y2_d018_GIS_RZQ_36,y2_d018_GIS_RZQ,36,36,000,91.03525621372276,hard,65.62946701286563,<70,GIS-1420,4.4628,75.1173,1221140
y2_d018_GIS_RZQ_66,y2_d018_GIS_RZQ,66,66,000,91.26971865113123,hard,65.62946701286563,<70,GIS-1420,-19.9179,59.151,2567459
y2_d018_GIS_RZQ_85,y2_d018_GIS_RZQ,85,85,000,76.65615544164498,soft,64.06255615703596,<70,RZQ-0231,-9.957,47.5437,3272480
y2_d018_GIS_RZQ_142,y2_d018_GIS_RZQ,142,142,000,75.56694838589776,soft,64.06255615703596,<70,RZQ-0231,-4.3407,49.938,5272926
y2_d018_GIS_RZQ_193,y2_d018_GIS_RZQ,193,193,000,82.41809152779969,soft,65.62946701286563,<70,GIS-1420,-8.6571,66.0501,7368626
y2_d018_GIS_RZQ_245,y2_d018_GIS_RZQ,245,245,000,82.66511505228414,soft,64.06255615703596,<70,RZQ-0231,11.1099,56.0682,9111276
y2_d019_GIS_RZQ_47,y2_d019_GIS_RZQ,47,47,000,90.45768263342518,hard,100.77911649859347,<70,GIS-1420,-1.1916,47.5629,1456031
y2_d019_GIS_RZQ_60,y2_d019_GIS_RZQ,60,60,100,90.0030699231403,hard,100.77911649859347,<70,GIS-1420,-13.2882,30.8415,1811181
y2_d019_GIS_RZQ_86,y2_d019_GIS_RZQ,86,86,100,92.26782490318526,hard,NA,NA,NA,NA,NA,NA
y2_d020_GIS_RZQ_13,y2_d020_GIS_RZQ,13,13,010,91.8370247867541,hard,83.42595852002393,70-85,RZQ-0310,13.5738,21.4302,304392
y2_d020_GIS_RZQ_45,y2_d020_GIS_RZQ,45,45,000,91.70141308824284,hard,64.27485590496785,<70,GIS-1420,-5.1681,69.0516,1300942
y2_d020_GIS_RZQ_133,y2_d020_GIS_RZQ,133,133,100,75.58292165845647,soft,83.42595852002393,70-85,RZQ-0310,-33.3402,39.7626,3851592
y2_d020_GIS_RZQ_135,y2_d020_GIS_RZQ,135,135,110,88.15692048120427,hard,83.42595852002393,70-85,RZQ-0310,4.869,28.9794,3908092
y2_d020_GIS_RZQ_233,y2_d020_GIS_RZQ,233,233,000,90.26957257028532,hard,64.27485590496785,<70,GIS-1420,13.9974,46.1388,7069892
y1_d061_HCI_RZQ_40,y1_d061_HCI_RZQ,40,40,010,88.82040429795853,hard,68.808872907307,<70,RZQ-0274,-16.0713,55.6887,1476494
y1_d061_HCI_RZQ_64,y1_d061_HCI_RZQ,64,64,100,88.04340743277568,hard,68.808872907307,<70,RZQ-0274,-6.3477,64.9641,2291694
y1_d061_HCI_RZQ_239,y1_d061_HCI_RZQ,239,239,100,90.28538066912927,hard,67.5040357853682,<70,HCI-1255,-4.0458,57.1326,8844294
y1_d061_HCI_RZQ_275,y1_d061_HCI_RZQ,275,275,100,91.51397989088639,hard,67.5040357853682,<70,HCI-1255,-1.6263,63.9225,10090694
y1_d062_HCI_RZQ_38,y1_d062_HCI_RZQ,38,38,000,83.74051522809155,soft,53.207313528364026,<70,RZQ-0274,5.1603,69.8805,1337368
y1_d062_HCI_RZQ_67,y1_d062_HCI_RZQ,67,67,010,90.82981281159486,hard,73.11765849336598,70-85,HCI-1255,-12.2043,36.8625,2365968
y1_d062_HCI_RZQ_85,y1_d062_HCI_RZQ,85,85,000,93.57123045196042,hard,53.207313528364026,<70,RZQ-0274,3.5154,58.023,2952018
y1_d062_HCI_RZQ_209,y1_d062_HCI_RZQ,209,209,010,80.2679544980141,soft,73.11765849336598,70-85,HCI-1255,-3.5955,46.5117,7060518
y1_d063_HCI_RZQ_43,y1_d063_HCI_RZQ,43,43,000,80.81749038407956,soft,70.80933675399999,70-85,HCI-1255,9.8904,73.0365,1411357
y1_d063_HCI_RZQ_84,y1_d063_HCI_RZQ,84,84,000,89.27593089073625,hard,70.80933675399999,70-85,HCI-1255,4.8891,67.6794,2801707
y1_d063_HCI_RZQ_105,y1_d063_HCI_RZQ,105,105,111,91.87997196790027,hard,70.80933675399999,70-85,HCI-1255,-26.4369,52.0392,3511407
y1_d063_HCI_RZQ_179,y1_d063_HCI_RZQ,179,179,000,93.92292761008761,hard,70.2315385632016,70-85,RZQ-0168,2.1012,54.0561,6345807
y1_d063_HCI_RZQ_231,y1_d063_HCI_RZQ,231,231,000,93.83073533184503,hard,70.80933675399999,70-85,HCI-1255,15.4785,77.0427,8247357
y2_d064_HKR_RZQ_5,y2_d064_HKR_RZQ,5,5,000,91.81710266525518,hard,78.42926569427895,70-85,RZQ-0310,4.9899,65.5623,80480
y2_d064_HKR_RZQ_159,y2_d064_HKR_RZQ,159,159,000,92.12239866167772,hard,78.42926569427895,70-85,RZQ-0310,2.9235,55.89,5205130
y2_d064_HKR_RZQ_230,y2_d064_HKR_RZQ,230,230,000,92.6223611586322,hard,78.42926569427895,70-85,RZQ-0310,6.0672,75.3351,8003630
y2_d064_HKR_RZQ_231,y2_d064_HKR_RZQ,231,231,100,91.3314358524062,hard,78.42926569427895,70-85,RZQ-0310,4.2525,46.6452,8046530
y2_d064_HKR_RZQ_254,y2_d064_HKR_RZQ,254,254,000,91.32352236587921,hard,69.91519173094275,<70,HKR-1786,4.0014,42.4311,8886580
y2_d064_HKR_RZQ_306,y2_d064_HKR_RZQ,306,306,000,89.81283878975039,hard,69.91519173094275,<70,HKR-1786,0.2382,58.1763,10900880
y2_d065_HKR_RZQ_5,y2_d065_HKR_RZQ,5,5,000,89.02200540820003,hard,68.77979082668573,<70,RZQ-0274,0.5589,67.1568,91971
y2_d065_HKR_RZQ_7,y2_d065_HKR_RZQ,7,7,100,87.28251108129278,hard,68.77979082668573,<70,RZQ-0274,-28.3209,51.5634,151971
y2_d065_HKR_RZQ_107,y2_d065_HKR_RZQ,107,107,010,80.10503597202658,soft,69.98047807912467,<70,HKR-1786,-22.3629,33.8526,3562033
y2_d065_HKR_RZQ_146,y2_d065_HKR_RZQ,146,146,000,78.04234444539875,soft,69.98047807912467,<70,HKR-1786,-2.2149,63.2739,4849883
y2_d065_HKR_RZQ_231,y2_d065_HKR_RZQ,231,231,000,83.00900162430173,soft,68.77979082668573,<70,RZQ-0274,1.3524,62.325,7715783
y2_d065_HKR_RZQ_239,y2_d065_HKR_RZQ,239,239,010,86.80839449621674,hard,68.77979082668573,<70,RZQ-0274,5.508,-5.7387,7966083
y2_d066_HKR_RZQ_38,y2_d066_HKR_RZQ,38,38,000,84.4303858894614,soft,85.87266063259388,85-100,HKR-1786,-3.4602,69.5118,1376808
y2_d066_HKR_RZQ_39,y2_d066_HKR_RZQ,39,39,010,96.6051760799323,hard,85.87266063259388,85-100,HKR-1786,-2.0793,24.4035,1417308
y2_d066_HKR_RZQ_156,y2_d066_HKR_RZQ,156,156,000,93.33461953364055,hard,85.87266063259388,85-100,HKR-1786,-8.3307,52.5345,5155558
y2_d067_HKR_RZQ_27,y2_d067_HKR_RZQ,27,20,000,90.83110407878186,hard,80.09769641134973,70-85,HKR-1786,-5.9088,57.9288,591810
y2_d067_HKR_RZQ_74,y2_d067_HKR_RZQ,74,67,100,88.08971094882168,hard,78.595281468889,70-85,RZQ-0274,-11.7813,57.4923,2440365
y2_d067_HKR_RZQ_130,y2_d067_HKR_RZQ,130,123,100,86.25647729568216,hard,80.09769641134973,70-85,HKR-1786,-15.9909,18.8418,4394565
y2_d067_HKR_RZQ_158,y2_d067_HKR_RZQ,158,151,100,87.82031178528345,hard,80.09769641134973,70-85,HKR-1786,-49.6734,26.3517,5327065
y2_d067_HKR_RZQ_212,y2_d067_HKR_RZQ,212,205,000,93.30829584700508,hard,80.09769641134973,70-85,HKR-1786,-1.506,50.4405,7110715
y2_d067_HKR_RZQ_241,y2_d067_HKR_RZQ,241,234,000,93.6859796046339,hard,78.595281468889,70-85,RZQ-0274,-0.9645,52.1778,8135765
y1_d036_HMN_RZQ_124,y1_d036_HMN_RZQ,124,124,000,92.78264373843099,hard,55.7725235009587,<70,RZQ-0274,7.0851,68.9958,4068458
y1_d037_HMN_RZQ_33,y1_d037_HMN_RZQ,33,33,000,85.60979467433268,soft,62.44523517655632,<70,RZQ-0274,-1.077,61.4526,1099225
y1_d037_HMN_RZQ_176,y1_d037_HMN_RZQ,176,176,011,84.23533339881484,soft,79.63014333134939,70-85,HMN-1226,-1.0101,41.4153,5622475
y1_d037_HMN_RZQ_205,y1_d037_HMN_RZQ,205,205,100,90.75518941079865,hard,79.63014333134939,70-85,HMN-1226,0.2664,66.7104,6830125
y1_d038_HMN_RZQ_3,y1_d038_HMN_RZQ,3,3,000,93.24828871662564,hard,72.55422978624227,70-85,RZQ-0274,-0.7431,53.2806,73311
y1_d038_HMN_RZQ_51,y1_d038_HMN_RZQ,51,51,100,75.93632083878472,soft,72.55422978624227,70-85,RZQ-0274,-3.6996,65.1066,2016811
y1_d038_HMN_RZQ_94,y1_d038_HMN_RZQ,94,94,000,93.63030729051881,hard,105.20838327334316,<70,HMN-1212,-6.9132,61.0647,3594161
y1_d039_HMN_RZQ_28,y1_d039_HMN_RZQ,28,28,010,86.13778451819537,hard,88.21344653304102,85-100,RZQ-0274,-12.9036,39.0579,979045
y1_d039_HMN_RZQ_44,y1_d039_HMN_RZQ,44,44,000,90.0117857570649,hard,60.333847283418045,<70,HMN-1226,6.5346,58.7859,1680995
y1_d039_HMN_RZQ_108,y1_d039_HMN_RZQ,108,108,000,92.59936855416548,hard,88.21344653304102,85-100,RZQ-0274,5.5581,65.1147,3871345
y1_d039_HMN_RZQ_227,y1_d039_HMN_RZQ,227,227,000,80.04828564117742,soft,60.333847283418045,<70,HMN-1226,-7.6041,66.9954,8136145
y2_d055_IAK_RZQ_193,y2_d055_IAK_RZQ,193,193,100,95.4846386394945,hard,62.85114330195563,<70,IAK-1196,-37.4001,31.062,6414667
y2_d055_IAK_RZQ_244,y2_d055_IAK_RZQ,244,244,100,90.19640925667485,hard,NA,NA,NA,NA,NA,NA
y2_d056_IAK_RZQ_48,y2_d056_IAK_RZQ,48,48,000,88.96493960533515,hard,70.17236967076693,70-85,RZQ-0279,5.6733,73.5741,1495564
y2_d056_IAK_RZQ_117,y2_d056_IAK_RZQ,117,117,000,87.36003569108406,hard,70.17236967076693,70-85,RZQ-0279,2.3796,67.0386,3806014
y2_d056_IAK_RZQ_184,y2_d056_IAK_RZQ,184,184,000,83.80366078184434,soft,81.09776325369072,70-85,IAK-1196,7.4256,69.0126,6161864
y2_d056_IAK_RZQ_201,y2_d056_IAK_RZQ,201,201,100,88.61717992398967,hard,70.17236967076693,70-85,RZQ-0279,1.146,60.3891,6740114
y2_d057.5_IAK_RZQ_33,y2_d057.5_IAK_RZQ,33,33,110,80.16503011452946,soft,80.50144481007857,70-85,IAK-1196,-14.6289,8.8677,841756
y2_d057.5_IAK_RZQ_34,y2_d057.5_IAK_RZQ,34,34,110,88.11755156959295,hard,80.50144481007857,70-85,IAK-1196,-17.3073,10.752,891006
y2_d057.5_IAK_RZQ_38,y2_d057.5_IAK_RZQ,38,38,010,87.03827792109705,hard,80.50144481007857,70-85,IAK-1196,-10.9932,40.1028,1028606
y2_d057.5_IAK_RZQ_57,y2_d057.5_IAK_RZQ,57,57,000,88.32174964436271,hard,80.50144481007857,70-85,IAK-1196,-1.2681,64.9272,1714606
y2_d057.5_IAK_RZQ_70,y2_d057.5_IAK_RZQ,70,70,000,88.77524961256508,hard,76.17937526732335,70-85,RZQ-0143,-40.5654,48.8946,2137056
y2_d057.5_IAK_RZQ_99,y2_d057.5_IAK_RZQ,99,99,000,80.39562225493454,soft,80.50144481007857,70-85,IAK-1196,-1.7376,65.8488,3075056
y2_d057.5_IAK_RZQ_104,y2_d057.5_IAK_RZQ,104,104,100,88.65615657751178,hard,80.50144481007857,70-85,IAK-1196,-11.325,58.3824,3201156
y2_d057.5_IAK_RZQ_136,y2_d057.5_IAK_RZQ,136,136,000,86.2596377042819,hard,76.17937526732335,70-85,RZQ-0143,2.8302,73.0659,4339906
y2_d057.5_IAK_RZQ_145,y2_d057.5_IAK_RZQ,145,145,000,88.14412412016523,hard,80.50144481007857,70-85,IAK-1196,-26.598,44.7405,4713406
y2_d029_IKJ_RZQ_4,y2_d029_IKJ_RZQ,4,4,000,88.7019854274672,hard,69.24925039647147,<70,RZQ-0143,1.0551,70.1409,94859
