play_str,game_str,play_id,play_per_game,base_state,exit_velo,hard_hit,arm_strength_95,arm_bucket,player_name,field_x,field_y,throw_timestamp
y2_d022_DMS_RZQ_218,y2_d022_DMS_RZQ,218,218,000,63.85673640771411,soft,87.02600400217723,85-100,RZQ-0409,-0.2787,57.4194,9231659
y2_d023_DMS_RZQ_241,y2_d023_DMS_RZQ,241,104,000,86.91743057434336,hard,80.21982276428609,70-85,RZQ-0409,NA,NA,NA
y2_d023_DMS_RZQ_243,y2_d023_DMS_RZQ,243,106,010,87.19584845372195,hard,80.21982276428609,70-85,RZQ-0409,NA,NA,NA
y1_d010_DYE_RZQ_204,y1_d010_DYE_RZQ,204,339,000,91.32337051487994,hard,43.87649179809881,<70,RZQ-0333,-3.0666,62.304,11556025
y1_d011_DYE_RZQ_274,y1_d011_DYE_RZQ,274,274,000,85.61382681113673,soft,47.20894165778605,<70,DYE-0188,-3.3735,63.4257,9232323
y1_d011_DYE_RZQ_295,y1_d011_DYE_RZQ,295,295,000,90.1040865039367,hard,52.96199988539766,<70,RZQ-0333,4.8051,60.1356,10146823
y1_d090_DYE_RZQ_50,y1_d090_DYE_RZQ,50,50,100,75.70170030080587,soft,77.74016329248656,70-85,DYE-0276,-13.6956,33.2556,1463417
y1_d090_DYE_RZQ_97,y1_d090_DYE_RZQ,97,97,000,74.38599254971797,soft,69.64567406670471,<70,RZQ-0244,8.3121,62.3145,2963767
y1_d090_DYE_RZQ_194,y1_d090_DYE_RZQ,194,194,110,93.81027505087962,hard,69.64567406670471,<70,RZQ-0244,12.933,-2.19,6256117
y1_d090_DYE_RZQ_269,y1_d090_DYE_RZQ,269,269,100,94.67716764325415,hard,77.74016329248656,70-85,DYE-0276,-26.6415,27.6243,8716452
y1_d091_DYE_RZQ_57,y1_d091_DYE_RZQ,57,57,100,87.13273630320354,hard,79.03113620351212,70-85,RZQ-0244,3.8229,15.0579,1804249
y1_d091_DYE_RZQ_66,y1_d091_DYE_RZQ,66,66,000,94.409319781979,hard,75.64315573082816,70-85,DYE-0276,-5.1879,62.313,2167199
y1_d091_DYE_RZQ_118,y1_d091_DYE_RZQ,118,118,100,82.35783084078896,soft,75.64315573082816,70-85,DYE-0276,3.7734,41.8905,3686399
y1_d091_DYE_RZQ_139,y1_d091_DYE_RZQ,139,139,100,79.96332167423131,soft,79.03113620351212,70-85,RZQ-0244,-11.3922,-11.8236,4497949
y1_d091_DYE_RZQ_173,y1_d091_DYE_RZQ,173,173,000,79.92981527389057,soft,79.03113620351212,70-85,RZQ-0244,-26.487,53.0868,5625199
y1_d091_DYE_RZQ_252,y1_d091_DYE_RZQ,252,252,100,81.20261445567586,soft,75.64315573082816,70-85,DYE-0276,-0.2397,62.16,8613251
y1_d091_DYE_RZQ_270,y1_d091_DYE_RZQ,270,270,010,95.42129732142745,hard,75.64315573082816,70-85,DYE-0276,4.2354,30.1404,9238651
y1_d092_DYE_RZQ_10,y1_d092_DYE_RZQ,10,10,000,90.53231200118574,hard,84.94736944738304,70-85,RZQ-0059,6.1827,46.4391,332959
y1_d092_DYE_RZQ_101,y1_d092_DYE_RZQ,101,101,000,79.3901420428596,soft,74.97309249277374,70-85,DYE-0276,-0.4629,59.2578,3499059
y1_d092_DYE_RZQ_134,y1_d092_DYE_RZQ,134,134,000,87.56259961676463,hard,74.97309249277374,70-85,DYE-0276,-0.0399,58.2351,4621259
y1_d092_DYE_RZQ_258,y1_d092_DYE_RZQ,258,258,110,81.45185797435322,soft,84.94736944738304,70-85,RZQ-0059,2.5998,25.1607,8718609
y1_d092_DYE_RZQ_288,y1_d092_DYE_RZQ,288,288,000,80.271378942970685,soft,84.94736944738304,70-85,RZQ-0059,1.2948,38.9829,9845759
y1_d092_DYE_RZQ_301,y1_d092_DYE_RZQ,301,301,101,93.22876364629742,hard,84.94736944738304,70-85,RZQ-0059,9.246,45.681,10349709
y1_d093_DYE_RZQ_230,y1_d093_DYE_RZQ,230,230,000,94.0749902000532,hard,84.00949515401079,70-85,RZQ-0214,7.5489,73.4202,7811456
y2_d005_DYE_RZQ_164,y2_d005_DYE_RZQ,164,164,000,96.81288758604612,hard,65.74787647032944,<70,RZQ-0040,0.6435,47.4606,4714304
y2_d005_DYE_RZQ_296,y2_d005_DYE_RZQ,296,296,110,79.79396466250277,soft,64.56470932921032,<70,DYE-0408,-10.5186,-3.123,9635020
y2_d006_DYE_RZQ_98,y2_d006_DYE_RZQ,98,98,000,86.24084874987251,hard,72.42025097335392,70-85,RZQ-0274,11.3994,78.6756,2828424
y2_d007_DYE_RZQ_45,y2_d007_DYE_RZQ,45,45,000,91.67652814688728,hard,58.96471530696103,<70,RZQ-0409,-3.3459,53.8143,1175757
y2_d007_DYE_RZQ_66,y2_d007_DYE_RZQ,66,66,100,80.86678010701114,soft,55.091474003668594,<70,DYE-0408,-19.1718,26.9949,1806107
y2_d007_DYE_RZQ_184,y2_d007_DYE_RZQ,184,184,100,91.39080683245025,hard,55.091474003668594,<70,DYE-0408,-4.7541,48.9903,6141885
y2_d007_DYE_RZQ_279,y2_d007_DYE_RZQ,279,279,000,92.48683277227579,hard,55.091474003668594,<70,DYE-0408,3.0099,70.8405,9296085
y2_d048_DYE_RZQ_30,y2_d048_DYE_RZQ,30,30,000,86.8374853395319,hard,77.12184372583073,70-85,DYE-0331,0.2757,55.7124,977797
y2_d048_DYE_RZQ_111,y2_d048_DYE_RZQ,111,111,110,86.3873033770424,hard,81.70103807500975,70-85,RZQ-0347,4.2696,34.2594,3737747
y2_d048_DYE_RZQ_165,y2_d048_DYE_RZQ,165,165,110,75.19755591806461,soft,77.12184372583073,70-85,DYE-0331,10.2897,12.7533,5711547
y2_d049_DYE_RZQ_58,y2_d049_DYE_RZQ,58,58,000,91.5716882172221,hard,76.26417292277304,70-85,DYE-0241,NA,NA,NA
y2_d049_DYE_RZQ_82,y2_d049_DYE_RZQ,82,82,001,78.41646022746171,soft,67.05772984956018,<70,RZQ-0275,NA,NA,NA
y2_d049_DYE_RZQ_166,y2_d049_DYE_RZQ,166,166,110,92.99143205755001,hard,76.26417292277304,70-85,DYE-0241,NA,NA,NA
y2_d049_DYE_RZQ_176,y2_d049_DYE_RZQ,176,176,000,74.7403346209652,soft,67.05772984956018,<70,RZQ-0275,NA,NA,NA
y2_d050_DYE_RZQ_18,y2_d050_DYE_RZQ,18,18,000,90.22406534191319,hard,74.13049111260054,70-85,DYE-0241,10.7559,60.843,563958
y2_d050_DYE_RZQ_75,y2_d050_DYE_RZQ,75,75,010,91.25840727232654,hard,73.36925396834327,70-85,RZQ-0415,7.4922,12.4272,2631408
y2_d050_DYE_RZQ_146,y2_d050_DYE_RZQ,146,146,100,91.8028429785331,hard,74.13049111260054,70-85,DYE-0241,6.858,5.064,5040858
y2_d050_DYE_RZQ_212,y2_d050_DYE_RZQ,212,212,000,77.59644019323771,soft,74.13049111260054,70-85,DYE-0241,2.4255,50.6223,7156058
y2_d050_DYE_RZQ_238,y2_d050_DYE_RZQ,238,238,010,90.95335013991084,hard,74.13049111260054,70-85,DYE-0241,6.3177,-4.0737,8210408
y2_d050_DYE_RZQ_282,y2_d050_DYE_RZQ,282,282,100,94.0893780695824,hard,74.13049111260054,70-85,DYE-0241,-6.9645,45.1857,9707758
y2_d051_DYE_RZQ_277,y2_d051_DYE_RZQ,277,277,000,92.79863486215534,hard,58.62918336059938,<70,DYE-0331,-1.4277,64.8432,8403133
y2_d051_DYE_RZQ_278,y2_d051_DYE_RZQ,278,278,100,81.93323177602204,soft,58.62918336059938,<70,DYE-0331,-23.793,46.7127,8449564
y2_d087_DYE_RZQ_38,y2_d087_DYE_RZQ,38,38,000,84.57877053708758,soft,62.55904962182128,<70,RZQ-0409,0.9555,65.3814,1087952
y2_d087_DYE_RZQ_96,y2_d087_DYE_RZQ,96,96,100,77.52563150829346,soft,62.55904962182128,<70,RZQ-0409,-2.2347,53.8575,2810302
y2_d087_DYE_RZQ_120,y2_d087_DYE_RZQ,120,120,010,84.80107099045956,soft,76.90558644777867,70-85,DYE-0331,-13.7067,37.4814,3492002
y2_d088_DYE_RZQ_57,y2_d088_DYE_RZQ,57,57,000,90.21991791716312,hard,86.01701859327403,85-100,DYE-0331,-0.5577,55.5453,1663063
y2_d088_DYE_RZQ_156,y2_d088_DYE_RZQ,156,156,110,88.19218345482318,hard,68.44835189380846,<70,RZQ-0330,2.2479,41.3424,4734113
y2_d088_DYE_RZQ_164,y2_d088_DYE_RZQ,164,164,010,84.80313596054455,soft,86.01701859327403,85-100,DYE-0331,11.9223,17.9571,5001863
y2_d089_DYE_RZQ_25,y2_d089_DYE_RZQ,25,25,000,94.6430105319016,hard,63.46229398215675,<70,DYE-0331,9.0516,82.2924,649955
y2_d089_DYE_RZQ_67,y2_d089_DYE_RZQ,67,67,000,83.57519400424819,soft,71.35517343998919,70-85,RZQ-0275,1.0116,66.4641,2813637
y2_d089_DYE_RZQ_71,y2_d089_DYE_RZQ,71,71,100,75.7905479311863,soft,71.35517343998919,70-85,RZQ-0275,-22.938,41.9904,2918037
y2_d017_GIS_RZQ_27,y2_d017_GIS_RZQ,27,27,000,83.68185825943547,soft,70.95800604468545,70-85,RZQ-0231,2.4339,65.4309,902248
y2_d017_GIS_RZQ_121,y2_d017_GIS_RZQ,121,121,100,86.60362299742111,hard,38.77398310142582,<70,GIS-2221,-30.0789,47.2605,4234798
y2_d018_GIS_RZQ_47,y2_d018_GIS_RZQ,47,47,000,91.8104407000627,hard,81.61705978592352,70-85,GIS-2221,-3.0096,73.9398,1643809
y2_d018_GIS_RZQ_128,y2_d018_GIS_RZQ,128,128,100,79.2976248335669,soft,81.61705978592352,70-85,GIS-2221,-32.8035,27.3894,4821576
y2_d018_GIS_RZQ_150,y2_d018_GIS_RZQ,150,150,000,80.67395557655352,soft,72.7235266051025,70-85,RZQ-0275,2.0172,49.5171,5674376
y2_d018_GIS_RZQ_205,y2_d018_GIS_RZQ,205,205,000,87.02175334268196,hard,81.61705978592352,70-85,GIS-2221,-14.0859,56.7447,7709776
y2_d019_GIS_RZQ_251,y2_d019_GIS_RZQ,251,251,000,91.99912040260834,hard,71.9375392672809,70-85,RZQ-0143,1.0326,74.3043,7817681
y2_d020_GIS_RZQ_27,y2_d020_GIS_RZQ,27,27,110,84.00497520466268,soft,81.36988465905966,70-85,RZQ-0409,-10.9869,28.56,765192
y2_d020_GIS_RZQ_159,y2_d020_GIS_RZQ,159,159,100,91.13275549554483,hard,82.52761665358545,70-85,GIS-2221,2.8368,30.7827,4631092
y2_d020_GIS_RZQ_209,y2_d020_GIS_RZQ,209,209,000,75.78087260031283,soft,82.52761665358545,70-85,GIS-2221,3.1974,57.4803,6243642
y1_d061_HCI_RZQ_3,y1_d061_HCI_RZQ,3,3,000,88.98334606659238,hard,65.65421418444751,<70,RZQ-0059,-15.1017,57.9471,47194
y1_d061_HCI_RZQ_9,y1_d061_HCI_RZQ,9,9,100,89.08484493462268,hard,65.65421418444751,<70,RZQ-0059,-8.139,44.9616,248494
y1_d061_HCI_RZQ_20,y1_d061_HCI_RZQ,20,20,100,88.98694322927821,hard,93.7015480914224,85-100,HCI-2523,0.1047,75.1146,756144
y1_d061_HCI_RZQ_140,y1_d061_HCI_RZQ,140,140,010,92.33829238063429,hard,93.7015480914224,85-100,HCI-2523,-9.9174,18.9954,4881194
y1_d061_HCI_RZQ_214,y1_d061_HCI_RZQ,214,214,010,92.2590014178327,hard,93.7015480914224,85-100,HCI-2523,1.3044,67.6827,7841344
y1_d062_HCI_RZQ_14,y1_d062_HCI_RZQ,14,14,000,89.34883281695062,hard,67.30208656037435,<70,HCI-2523,0.1566,54.2991,473268
y1_d062_HCI_RZQ_141,y1_d062_HCI_RZQ,141,141,000,90.79343584795271,hard,67.30208656037435,<70,HCI-2523,-3.0267,55.4103,4701368
y1_d063_HCI_RZQ_11,y1_d063_HCI_RZQ,11,11,000,94.3582027431262,hard,72.78761249442135,70-85,RZQ-0333,1.59,55.0539,243907
y1_d063_HCI_RZQ_49,y1_d063_HCI_RZQ,49,49,100,89.54539176928358,hard,88.46291509059162,85-100,HCI-2523,-6.2619,55.0341,1603157
y1_d063_HCI_RZQ_68,y1_d063_HCI_RZQ,68,68,000,92.53063205146967,hard,72.78761249442135,70-85,RZQ-0333,1.6548,54.9327,2285957
y1_d063_HCI_RZQ_186,y1_d063_HCI_RZQ,186,186,100,86.20998613929079,hard,72.78761249442135,70-85,RZQ-0333,-8.2791,42.2784,6574857
y2_d064_HKR_RZQ_58,y2_d064_HKR_RZQ,58,58,010,90.35692948283383,hard,78.83844193917906,70-85,RZQ-0231,7.5915,33.1248,1980530
y2_d064_HKR_RZQ_94,y2_d064_HKR_RZQ,94,94,000,91.68133046033617,hard,60.701163457783885,<70,HKR-1872,-2.5914,60.3324,3268480
y2_d064_HKR_RZQ_181,y2_d064_HKR_RZQ,181,181,000,76.00886675574453,soft,78.83844193917906,70-85,RZQ-0231,1.9866,58.695,5897130
y2_d064_HKR_RZQ_193,y2_d064_HKR_RZQ,193,193,100,92.27263497665334,hard,78.83844193917906,70-85,RZQ-0231,-6.354,25.0269,6371630
y2_d064_HKR_RZQ_309,y2_d064_HKR_RZQ,309,309,100,88.28868279136061,hard,60.701163457783885,<70,HKR-1872,-18.6642,36.3579,11000430
y2_d065_HKR_RZQ_78,y2_d065_HKR_RZQ,78,78,100,79.48613099383296,soft,87.81142025645667,85-100,HKR-1484,-13.7376,3.9858,2582483
y2_d065_HKR_RZQ_85,y2_d065_HKR_RZQ,85,85,000,82.09574992273188,soft,87.81142025645667,85-100,HKR-1484,-1.9083,52.8747,2814483
y2_d065_HKR_RZQ_102,y2_d065_HKR_RZQ,102,102,000,86.2318003816947,hard,87.81142025645667,85-100,HKR-1484,-38.3313,48.3798,3438033
y2_d065_HKR_RZQ_173,y2_d065_HKR_RZQ,173,173,000,87.71095730850146,hard,87.81142025645667,85-100,HKR-1484,-2.9037,63.0408,5890083
y2_d066_HKR_RZQ_40,y2_d066_HKR_RZQ,40,40,100,82.10462271804998,soft,73.32909467586065,70-85,HKR-1872,-14.4633,54.3408,1467708
y2_d066_HKR_RZQ_138,y2_d066_HKR_RZQ,138,138,100,90.45882485668369,hard,80.47222918330598,70-85,RZQ-0279,-8.2041,23.8218,4653958
y2_d066_HKR_RZQ_219,y2_d066_HKR_RZQ,219,219,000,82.15280003867629,soft,80.47222918330598,70-85,RZQ-0279,-0.6249,55.1625,7164558
y2_d066_HKR_RZQ_265,y2_d066_HKR_RZQ,265,265,000,92.44064433379988,hard,73.32909467586065,70-85,HKR-1872,-6.3405,50.6022,9081958
y2_d067_HKR_RZQ_12,y2_d067_HKR_RZQ,12,5,000,90.87511314311001,hard,86.11157302955405,85-100,RZQ-0143,-7.1535,53.8938,101860
y2_d067_HKR_RZQ_82,y2_d067_HKR_RZQ,82,75,110,90.64637242388555,hard,86.11157302955405,85-100,RZQ-0143,15.6228,-10.5897,2690915
y2_d067_HKR_RZQ_96,y2_d067_HKR_RZQ,96,89,100,87.7369292963943,hard,79.83267698756555,70-85,HKR-1484,-12.4917,52.6476,3293015
y2_d067_HKR_RZQ_144,y2_d067_HKR_RZQ,144,137,000,91.46328765751306,hard,86.11157302955405,85-100,RZQ-0143,-12.4488,59.4963,4838165
y2_d067_HKR_RZQ_155,y2_d067_HKR_RZQ,155,148,000,88.50688704145813,hard,79.83267698756555,70-85,HKR-1484,9.4941,62.9403,5229365
y2_d067_HKR_RZQ_198,y2_d067_HKR_RZQ,198,191,000,89.07294934242816,hard,86.11157302955405,85-100,RZQ-0143,-0.1248,61.8696,6538365
y2_d067_HKR_RZQ_302,y2_d067_HKR_RZQ,302,295,000,94.86272517481194,hard,86.11157302955405,85-100,RZQ-0143,3.3327,54.9843,10475165
y2_d067_HKR_RZQ_312,y2_d067_HKR_RZQ,312,305,000,89.7687202567756,hard,79.83267698756555,70-85,HKR-1484,-0.6378,54.7551,11003165
y2_d067_HKR_RZQ_4,y2_d067_HKR_RZQ,4,315,110,95.77288833766089,hard,79.83267698756555,70-85,HKR-1484,6.579,20.5695,11348115
y2_d067_HKR_RZQ_7,y2_d067_HKR_RZQ,7,318,110,97.19375977994511,hard,79.83267698756555,70-85,HKR-1484,-5.8065,42.9723,11534565
y1_d036_HMN_RZQ_4,y1_d036_HMN_RZQ,4,4,000,87.1801400711304,hard,75.50382412283548,70-85,RZQ-0244,4.5318,62.9391,129208
y1_d036_HMN_RZQ_64,y1_d036_HMN_RZQ,64,64,000,93.46755929372962,hard,73.70997546307623,70-85,HMN-1633,10.2789,73.9128,1946808
y1_d036_HMN_RZQ_99,y1_d036_HMN_RZQ,99,99,000,90.79651968321362,hard,73.70997546307623,70-85,HMN-1633,3.5883,73.0572,2953808
y1_d036_HMN_RZQ_170,y1_d036_HMN_RZQ,170,170,110,91.90050292738864,hard,75.50382412283548,70-85,RZQ-0244,6.6537,60.864,5362308
y1_d036_HMN_RZQ_223,y1_d036_HMN_RZQ,223,223,000,93.83180562824488,hard,73.70997546307623,70-85,HMN-1633,-1.7232,63.8019,7381519
y1_d036_HMN_RZQ_288,y1_d036_HMN_RZQ,288,288,101,83.91496001826714,soft,75.50382412283548,70-85,RZQ-0244,10.7229,11.6637,10096669
y1_d037_HMN_RZQ_13,y1_d037_HMN_RZQ,13,13,000,82.52887037545173,soft,83.60002112805974,70-85,HMN-1633,-13.1964,55.7097,461125
y1_d037_HMN_RZQ_22,y1_d037_HMN_RZQ,22,22,000,79.62098726554315,soft,83.60002112805974,70-85,HMN-1633,-1.2666,62.6067,708475
y1_d037_HMN_RZQ_172,y1_d037_HMN_RZQ,172,172,110,79.99678608514252,soft,83.60002112805974,70-85,HMN-1633,-0.5238,54.9927,5435225
y1_d037_HMN_RZQ_179,y1_d037_HMN_RZQ,179,179,010,88.34935389988357,hard,83.60002112805974,70-85,HMN-1633,-9.9513,48.546,5756575
y1_d038_HMN_RZQ_17,y1_d038_HMN_RZQ,17,17,000,93.96656322549175,hard,71.18066054247316,70-85,HMN-1397,-0.0729,54.3114,589761
y1_d038_HMN_RZQ_47,y1_d038_HMN_RZQ,47,47,000,93.1187565015703,hard,68.04486414064381,<70,RZQ-0333,-5.2725,61.062,1895461
y1_d038_HMN_RZQ_164,y1_d038_HMN_RZQ,164,164,000,75.06339593349772,soft,68.04486414064381,<70,RZQ-0333,-3.6741,53.9118,5981261
y1_d038_HMN_RZQ_185,y1_d038_HMN_RZQ,185,185,100,88.88085651068066,hard,71.18066054247316,70-85,HMN-1397,-13.5687,23.5959,6807711
y1_d038_HMN_RZQ_273,y1_d038_HMN_RZQ,273,273,110,92.7465501171842,hard,68.04486414064381,<70,RZQ-0333,12.6978,3.1284,10048111
y1_d038_HMN_RZQ_294,y1_d038_HMN_RZQ,294,294,100,92.42473912644364,hard,68.04486414064381,<70,RZQ-0333,-16.4067,50.58,10913511
y1_d039_HMN_RZQ_13,y1_d039_HMN_RZQ,13,13,000,87.27902474518757,hard,75.3558410679669,70-85,HMN-1397,10.353,59.8791,443495
y1_d039_HMN_RZQ_39,y1_d039_HMN_RZQ,39,39,010,89.65045159160141,hard,73.32398182785961,70-85,RZQ-0059,15.4203,9.0066,1407045
y1_d039_HMN_RZQ_86,y1_d039_HMN_RZQ,86,86,000,89.79608501119019,hard,75.3558410679669,70-85,HMN-1397,-32.0763,26.6829,3148595
y1_d039_HMN_RZQ_189,y1_d039_HMN_RZQ,189,189,001,91.24305362733497,hard,73.32398182785961,70-85,RZQ-0059,2.9157,36.6948,6785695
y1_d039_HMN_RZQ_199,y1_d039_HMN_RZQ,199,199,000,80.36975947872092,soft,75.3558410679669,70-85,HMN-1397,12.6624,59.868,7195295
y2_d055_IAK_RZQ_37,y2_d055_IAK_RZQ,37,37,000,90.01908321879549,hard,62.69874177545912,<70,RZQ-0347,0.6849,65.0859,1086067
y2_d055_IAK_RZQ_74,y2_d055_IAK_RZQ,74,74,100,90.14126875457833,hard,62.69874177545912,<70,RZQ-0347,-7.8375,25.4133,2197917
y2_d055_IAK_RZQ_188,y2_d055_IAK_RZQ,188,188,000,83.39187942032358,soft,80.64550792225157,70-85,IAK-2490,8.6577,47.6709,6284767
y2_d055_IAK_RZQ_218,y2_d055_IAK_RZQ,218,218,100,79.39002945214176,soft,62.69874177545912,<70,RZQ-0347,-36.9816,29.7867,7152567
y2_d055_IAK_RZQ_300,y2_d055_IAK_RZQ,300,300,000,94.91454744992535,hard,80.64550792225157,70-85,IAK-2490,9.0387,57.7353,10137317
y2_d056_IAK_RZQ_138,y2_d056_IAK_RZQ,138,138,100,80.86779825777526,soft,68.51357537132833,<70,IAK-2490,11.4582,25.473,4492314
y2_d056_IAK_RZQ_158,y2_d056_IAK_RZQ,158,158,001,86.51028861761334,hard,62.977313601905905,<70,RZQ-0231,1.5684,53.919,5268514
y2_d056_IAK_RZQ_233,y2_d056_IAK_RZQ,233,233,100,93.34517259895698,hard,68.51357537132833,<70,IAK-2490,7.3596,23.1222,7874314
y2_d057.5_IAK_RZQ_159,y2_d057.5_IAK_RZQ,159,159,000,91.25628306483328,hard,59.43475525965563,<70,RZQ-0279,0.7764,67.0503,5156306
y2_d057.5_IAK_RZQ_173,y2_d057.5_IAK_RZQ,173,173,000,89.30634807540208,hard,62.72088935834823,<70,IAK-2490,-4.3464,65.4963,5602356
y2_d057.5_IAK_RZQ_185,y2_d057.5_IAK_RZQ,185,185,000,76.35843109109528,soft,59.43475525965563,<70,RZQ-0279,-6.5904,60.8961,6030656
y2_d057_IAK_RZQ_58,y2_d057_IAK_RZQ,58,58,000,89.14097474908374,hard,83.05522054941058,70-85,IAK-2490,9.603,61.896,1704148
y2_d057_IAK_RZQ_66,y2_d057_IAK_RZQ,66,66,000,75.56551445076663,soft,62.377149812184804,<70,RZQ-0279,-0.2235,58.3131,2028313
y2_d057_IAK_RZQ_258,y2_d057_IAK_RZQ,258,258,000,96.134350849822,hard,83.05522054941058,70-85,IAK-2490,4.9428,71.5017,8805820
y2_d029_IKJ_RZQ_77,y2_d029_IKJ_RZQ,77,77,000,88.67751755407262,hard,78.0330734425149,70-85,RZQ-0275,-5.5236,63.1797,2549559
y2_d029_IKJ_RZQ_82,y2_d029_IKJ_RZQ,82,82,011,88.04873802820538,hard,78.0330734425149,70-85,RZQ-0275,1.2267,38.7078,2691959
y2_d029_IKJ_RZQ_105,y2_d029_IKJ_RZQ,105,105,100,90.23309642729642,hard,75.68243883437216,70-85,IKJ-2524,-28.0392,55.9323,3462809
y2_d029_IKJ_RZQ_136,y2_d029_IKJ_RZQ,136,136,100,85.54916040548726,soft,78.0330734425149,70-85,RZQ-0275,-10.1835,49.0632,4451509
y2_d029_IKJ_RZQ_144,y2_d029_IKJ_RZQ,144,144,000,82.02064772763437,soft,75.68243883437216,70-85,IKJ-2524,-10.518,67.2375,4830609
y2_d029_IKJ_RZQ_231,y2_d029_IKJ_RZQ,231,231,000,80.19415326832323,soft,78.0330734425149,70-85,RZQ-0275,-8.1789,62.2959,7868609
y2_d030_IKJ_RZQ_55,y2_d030_IKJ_RZQ,55,55,101,85.23103986226512,soft,74.3836527641696,70-85,IKJ-2524,-9.6705,45.5118,1839314
y2_d030_IKJ_RZQ_103,y2_d030_IKJ_RZQ,103,103,000,87.39130906861143,hard,81.55385202176298,70-85,RZQ-0231,11.3775,64.6527,3409564
y2_d030_IKJ_RZQ_113,y2_d030_IKJ_RZQ,113,113,010,88.05761523559595,hard,81.55385202176298,70-85,RZQ-0231,11.4072,28.6818,3767114
y2_d030_IKJ_RZQ_125,y2_d030_IKJ_RZQ,125,125,011,87.61493216630623,hard,81.55385202176298,70-85,RZQ-0231,7.686,23.658,4171264
y2_d030_IKJ_RZQ_294,y2_d030_IKJ_RZQ,294,294,100,93.05134922473697,hard,81.55385202176298,70-85,RZQ-0231,1.3743,51.9036,10154964
y2_d030_IKJ_RZQ_324,y2_d030_IKJ_RZQ,324,324,100,82.1610164493602,soft,74.3836527641696,70-85,IKJ-2524,-2.6085,41.2044,11360064
y2_d030_IKJ_RZQ_328,y2_d030_IKJ_RZQ,328,328,110,98.29119580385183,hard,74.3836527641696,70-85,IKJ-2524,9.5985,6.2259,11505614
y2_d031_IKJ_RZQ_90,y2_d031_IKJ_RZQ,90,90,000,88.82769509863681,hard,70.61494331721283,70-85,RZQ-0231,1.3596,57.3273,2654963
y2_d031_IKJ_RZQ_101,y2_d031_IKJ_RZQ,101,101,100,91.92936765871114,hard,70.61494331721283,70-85,RZQ-0231,-4.1076,46.0491,3018963
y2_d031_IKJ_RZQ_189,y2_d031_IKJ_RZQ,189,189,100,78.11645902439722,soft,70.61494331721283,70-85,RZQ-0231,-11.5605,36.1818,5980913
y2_d031_IKJ_RZQ_239,y2_d031_IKJ_RZQ,239,239,100,97.12758192064987,hard,70.61494331721283,70-85,RZQ-0231,-10.9116,47.5497,7448013
y2_d031_IKJ_RZQ_255,y2_d031_IKJ_RZQ,255,255,100,81.75332323117816,soft,70.61494331721283,70-85,RZQ-0231,-2.6352,14.8047,7935513
y2_d031_IKJ_RZQ_294,y2_d031_IKJ_RZQ,294,294,100,94.3049944122205,hard,70.61494331721283,70-85,RZQ-0231,1.8996,59.595,9125013
y1_d025_JIL_RZQ_9,y1_d025_JIL_RZQ,9,9,000,87.05101228649045,hard,46.41338311177755,<70,RZQ-0333,0.8505,59.4042,189852
y1_d025_JIL_RZQ_33,y1_d025_JIL_RZQ,33,33,000,90.74560179201056,hard,80.65288286522436,70-85,JIL-1581,-12.7362,42.504,966152
y1_d025_JIL_RZQ_133,y1_d025_JIL_RZQ,133,133,100,78.79249840909866,soft,80.65288286522436,70-85,JIL-1581,-11.2713,35.3358,4167652
y1_d025_JIL_RZQ_251,y1_d025_JIL_RZQ,251,251,000,89.98926303047719,hard,46.41338311177755,<70,RZQ-0333,13.9686,67.3839,8725768
y1_d026_JIL_RZQ_65,y1_d026_JIL_RZQ,65,65,100,90.63583665693987,hard,73.5806477474463,70-85,RZQ-0333,-5.1639,52.8414,2119815
y1_d026_JIL_RZQ_108,y1_d026_JIL_RZQ,108,108,000,89.98761669736028,hard,55.84157581637034,<70,JIL-1581,-0.2706,84.2397,3494665
y1_d026_JIL_RZQ_142,y1_d026_JIL_RZQ,142,142,010,83.43471379740112,soft,73.5806477474463,70-85,RZQ-0333,-14.5539,14.8554,4664765
y1_d027_JIL_RZQ_9,y1_d027_JIL_RZQ,9,9,000,83.7555973813564,soft,77.37428382951892,70-85,RZQ-0244,1.7112,67.7301,215609
y1_d027_JIL_RZQ_42,y1_d027_JIL_RZQ,42,42,000,90.67570488386035,hard,77.37428382951892,70-85,RZQ-0244,0.531,58.7289,1285809
y1_d027_JIL_RZQ_45,y1_d027_JIL_RZQ,45,45,100,91.16906150308826,hard,77.37428382951892,70-85,RZQ-0244,7.4982,14.6307,1433709
y1_d027_JIL_RZQ_116,y1_d027_JIL_RZQ,116,116,010,73.04373039525406,soft,88.61968482033006,85-100,JIL-1171,-8.967,41.4825,3712059
y1_d027_JIL_RZQ_176,y1_d027_JIL_RZQ,176,176,100,88.88074363887904,hard,77.37428382951892,70-85,RZQ-0244,-2.172,38.3616,5594609
y1_d027_JIL_RZQ_384,y1_d027_JIL_RZQ,384,384,111,75.7235250949305,soft,77.37428382951892,70-85,RZQ-0244,9.6159,42.6663,13328909
y1_d049_JZK_RZQ_37,y1_d049_JZK_RZQ,37,37,000,83.71190663528633,soft,85.11680025311664,85-100,RZQ-0059,7.1586,59.6142,1095260
y1_d049_JZK_RZQ_75,y1_d049_JZK_RZQ,75,75,010,84.5025831370917,soft,85.11680025311664,85-100,RZQ-0059,9.6438,9.6549,2233710
